"阶段ID","技能描述（策划）","阶段类型","执行方式","播放延时","动作类型","动作最长时间","移动类型","同步保护","目的x","目的y","残影对象编号","残影对象透明度","移动时间","特效类型","特效位置类型","有痕迹","有方向","特效名","特效图层","音效","结果类型","执行结果最长时间","结果受击复位时间","瞬移类型","瞬移时间","保留","瞬移最长时间","多结果标示"
"16200346","剔骨5-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16201340","剔骨5消耗连击点","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"16200350","剔骨虚弱休息-返回","1","0","0","0","0","2","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200351","剔骨虚弱休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"16200400","潜行-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200401","潜行-消失特效","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_5/mt3_dz_5","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16200402","潜行-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"16200500","闷棍-施法动作","0","0","0","9","600","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16200501","闷棍-消失","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200502","闷棍-消失特效","2","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","geffect/skill/mt3_dz_5/mt3_dz_5","0","feilongzaitian","0","0","200","0","0","0","0","1"
"16200503","闷棍-移动","1","0","0","0","0","0","0","0","8","0","188","1","0","0","0","0","","0","","0","0","0","0","0","0","0","1"
"16200504","闷棍-出现","6","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200505","闷棍-攻击动作","0","1","0","8","1100","0","0","0","8","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200506","闷棍-攻击特效","2","1","200","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_dz_6/mt3_dz_6_","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200507","闷棍-受击特效","2","1","300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_6/mt3_dz_6_mingzhong","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200508","闷棍-结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","600","200","0","0","0","0","1"
"16200510","闷棍虚弱休息-返回","1","0","0","0","0","2","0","0","0","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200511","闷棍虚弱休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"16200520","闷棍扣血","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"16200700","杀戮盛宴1-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16200701","杀戮盛宴1-移动","1","0","0","0","0","0","0","0","2","1","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"16200702","杀戮盛宴1-攻击动作","0","1","0","8","1100","0","0","0","2","1","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200703","杀戮盛宴1-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_1","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200704","杀戮盛宴1-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16200705","杀戮盛宴1-残影消失","1","1","1000","0","0","3","0","0","0","1","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16200710","杀戮盛宴2-移动","1","0","0","0","0","0","0","0","4","2","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"16200711","杀戮盛宴2-攻击动作","0","1","0","8","1100","0","0","0","4","2","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200712","杀戮盛宴2-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_2","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200713","杀戮盛宴2-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16200714","杀戮盛宴2-残影消失","1","1","1000","0","0","3","0","0","0","2","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16200720","杀戮盛宴3-移动","1","0","0","0","0","0","0","0","6","3","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"16200721","杀戮盛宴3-攻击动作","0","1","0","8","1100","0","0","0","6","3","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200722","杀戮盛宴3-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_3","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200723","杀戮盛宴3-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16200724","杀戮盛宴3-残影消失","1","1","1000","0","0","3","0","0","0","3","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16200730","杀戮盛宴4-移动","1","0","0","0","0","0","0","0","8","4","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"16200731","杀戮盛宴4-攻击动作","0","1","0","8","1100","0","0","0","8","4","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200732","杀戮盛宴4-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_4","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200733","杀戮盛宴4-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16200734","杀戮盛宴4-残影消失","1","1","1000","0","0","3","0","0","0","4","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16200740","杀戮盛宴5-移动","1","0","0","0","0","0","0","0","2","5","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"16200741","杀戮盛宴5-攻击动作","0","1","0","8","1100","0","0","0","2","5","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200742","杀戮盛宴5-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_1","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200743","杀戮盛宴5-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16200744","杀戮盛宴5-残影消失","1","1","1000","0","0","3","0","0","0","5","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16200750","杀戮盛宴6-移动","1","0","0","0","0","0","0","0","4","6","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"16200751","杀戮盛宴6-攻击动作","0","1","0","8","1100","0","0","0","4","6","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200752","杀戮盛宴6-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_2","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200753","杀戮盛宴6-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16200754","杀戮盛宴6-残影消失","1","1","1000","0","0","3","0","0","0","6","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16200760","杀戮盛宴7-移动","1","0","0","0","0","0","0","0","6","7","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"16200761","杀戮盛宴7-攻击动作","0","1","0","8","1100","0","0","0","6","7","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200762","杀戮盛宴7-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_3","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200763","杀戮盛宴7-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16200764","杀戮盛宴7-残影消失","1","1","1000","0","0","3","0","0","0","7","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"16200770","杀戮盛宴8-移动","1","0","0","0","0","0","0","0","8","8","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"16200771","杀戮盛宴8-攻击动作","0","1","0","8","1100","0","0","0","8","8","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"16200772","杀戮盛宴8-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_4","1","feilongzaitian","0","0","200","0","0","0","0","1"
"16200773","杀戮盛宴8-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"16200774","杀戮盛宴8-残影消失","1","1","1000","0","0","3","0","0","0","8","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"162007710","杀戮盛宴9-移动","1","0","0","0","0","0","0","0","2","9","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"162007711","杀戮盛宴9-攻击动作","0","1","0","8","1100","0","0","0","2","9","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"162007712","杀戮盛宴9-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_1","1","feilongzaitian","0","0","200","0","0","0","0","1"
"162007713","杀戮盛宴9-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"162007714","杀戮盛宴9-残影消失","1","1","1000","0","0","3","0","0","0","9","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"162017700","杀戮盛宴8消耗连击点","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"162007720","杀戮盛宴10-移动","1","0","0","0","0","0","0","0","4","10","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"162007721","杀戮盛宴10-攻击动作","0","1","0","8","1100","0","0","0","4","10","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"162007722","杀戮盛宴10-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_2","1","feilongzaitian","0","0","200","0","0","0","0","1"
"162007723","杀戮盛宴10-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"162007724","杀戮盛宴10-残影消失","1","1","1000","0","0","3","0","0","0","10","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"162007730","杀戮盛宴11-移动","1","0","0","0","0","0","0","0","6","11","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"162007731","杀戮盛宴11-攻击动作","0","1","0","8","1100","0","0","0","6","11","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"162007732","杀戮盛宴11-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_3","1","feilongzaitian","0","0","200","0","0","0","0","1"
"162007733","杀戮盛宴11-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"162007734","杀戮盛宴11-残影消失","1","1","1000","0","0","3","0","0","0","11","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"162017720","杀戮盛宴10消耗连击点","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"162007740","杀戮盛宴12-移动","1","0","0","0","0","0","0","0","8","12","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"162007741","杀戮盛宴12-攻击动作","0","1","0","8","1100","0","0","0","8","12","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"162007742","杀戮盛宴12-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_4","1","feilongzaitian","0","0","200","0","0","0","0","1"
"162007743","杀戮盛宴12-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"162007744","杀戮盛宴12-残影消失","1","1","1000","0","0","3","0","0","0","12","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"162007750","杀戮盛宴13-移动","1","0","0","0","0","0","0","0","2","13","188","1","0","0","0","0",,"0","","0","0","0","0","0","0","0","1"
"162007751","杀戮盛宴13-攻击动作","0","1","0","8","1100","0","0","0","2","13","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"162007752","杀戮盛宴13-攻击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_dz_da/mt3_dz_da_1","1","feilongzaitian","0","0","200","0","0","0","0","1"
"162007753","杀戮盛宴13-结算","4","1","500","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","700","200","0","0","0","0","1"
"162007754","杀戮盛宴13-残影消失","1","1","1000","0","0","3","0","0","0","13","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"162017740","杀戮盛宴12消耗连击点","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"16200780","杀戮盛宴虚弱休息-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","","0","","0","200","200","0","0","0","0","1"
"42000100","治愈术1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42000101","治愈术1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_huifushu/mt_huifushu_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42000102","治愈术1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42000200","滋润术1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42000201","滋润术1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_huifushu/mt_huifushu_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42000202","滋润术1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42000300","祝福术1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42000301","祝福术1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_huifushu/mt_huifushu_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42000302","祝福术1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42000400","凝气术1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42000401","凝气术1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_huifushu/mt_huifushu_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42000402","凝气术1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42000500","凝神术1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42000501","凝神术1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_huifushu/mt_huifushu_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42000502","凝神术1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42000600","活血术1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42000601","活血术1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_huifushu/mt_huifushu_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42000602","活血术1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42000700","命归术1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42000701","命归术1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_huifushu/mt_huifushu_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42000702","命归术1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42000800","宁静之雨1-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42000801","宁静之雨1-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_huifushu/mt_huifushu_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42000802","宁静之雨1-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42000900","复活术-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42000901","复活术-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_susheng/mt_susheng_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42000902","复活术-受击结算","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_susheng/mt_susheng_xia","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42000903","复活术-受击结算","4","1","1600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1800","200","0","0","0","0","1"
"42000910","复活术加血","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"42001000","还魂术-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42001001","还魂术-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_susheng/mt_susheng_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42001002","还魂术-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_susheng/mt_susheng_xia","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42001003","还魂术-受击结算","4","1","1600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1800","200","0","0","0","0","1"
"42001010","还魂术加血","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"42001100","绝望赞歌-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42001101","绝望赞歌-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_susheng/mt_susheng_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42001102","绝望赞歌-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_susheng/mt_susheng_xia","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42001103","绝望赞歌-受击结算","4","1","1600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1800","200","0","0","0","0","1"
"42001110","绝望赞歌加血","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"42001120","绝望赞歌自残","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"42001200","净化-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42001201","净化-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42001202","净化-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42001203","净化-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"42001300","清心-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42001301","清心-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42001302","清心-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42001303","清心-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"42001400","气定神闲-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42001401","气定神闲-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42001402","气定神闲-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42001403","气定神闲-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"42001500","氤氲神祗-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42001501","氤氲神祗-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42001502","氤氲神祗-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42001503","氤氲神祗-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"42001600","诬陷术-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42001601","诬陷术-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42001602","诬陷术-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_sq_5/mt3_sq_5_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42001603","诬陷术-受击结算","4","1","800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1000","200","0","0","0","0","1"
"42001700","鼓舞术-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42001701","鼓舞术-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42001702","鼓舞术-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42001703","鼓舞术-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42001800","魔兽之印-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42001801","魔兽之印-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42001802","魔兽之印-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42001803","魔兽之印-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42001900","震慑术-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42001901","震慑术-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt_lvzhichao/mt_lvzhichao_","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42001902","震慑术-受击结算","4","1","1800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","2000","200","0","0","0","0","1"
"42002000","雷霆怒吼-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42002001","雷霆怒吼-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt_lvzhichao/mt_lvzhichao_","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42002002","雷霆怒吼-受击结算","4","1","1800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","2000","200","0","0","0","0","1"
"42002100","固甲术-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42002101","固甲术-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42002102","固甲术-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42002103","固甲术-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42002200","圣灵之甲-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
