"ID","备注","战斗AI类型","底图","背景音乐","战斗等级","战场环境","战场AI","奖励ID","战斗胜利判定","助战","怪物数量","站位配置ID","点1","点2","点3","点4","点5","点6","点7","点8","点9","点10","点11","点12","点13","点14","点15","点16","点17","点18","点19","点20","点21","点22","点23","点24","点25","点26","点27","点28","死亡提醒显示"
"2416","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22455@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2417","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22456@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2418","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22457@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2419","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22458@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2420","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22459@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2421","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22460@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2422","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22461@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2423","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22462@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2424","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22463@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2425","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22464@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2426","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22465@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2427","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22466@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2428","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22467@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2429","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22468@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2430","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22469@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2431","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22470@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2432","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22471@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2433","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22472@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2434","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22473@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2435","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22474@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2436","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22475@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2437","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22476@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2438","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22477@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2439","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22478@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2440","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22479@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2441","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22480@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2442","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22481@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2443","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22482@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2444","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22483@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2445","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22484@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2446","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22485@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2447","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22486@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2448","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22487@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2449","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22488@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2450","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22489@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2451","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22490@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2452","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22491@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2453","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22492@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2454","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22493@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2455","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22494@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2456","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22495@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2457","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22496@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2458","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22497@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2459","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22498@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2460","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22499@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2461","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22500@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2462","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22501@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2463","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24100@25;24101@25;24102@25;24103@25","24104@15;24105@15;24106@15;24107@15;24108@10;24109@10;24110@10;24111@10","24104@15;24105@15;24106@15;24107@15;24108@10;24109@10;24110@10;24111@10","0","0","0","0","0","0","0","0","0","0","0","1"
"2464","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24112@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2465","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24135@100","24141@100","24141@100","24141@100","24141@100","0","0","0","0","0","0","0","0","0","1"
"2466","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24136@100","24141@100","24141@100","24141@100","24141@100","0","0","0","0","0","0","0","0","0","1"
"2467","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24137@100","24141@100","24141@100","24141@100","24141@100","0","0","0","0","0","0","0","0","0","1"
"2468","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24138@100","24141@100","24141@100","24141@100","24141@100","0","0","0","0","0","0","0","0","0","1"
"2469","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24139@100","24141@100","24141@100","24141@100","24141@100","0","0","0","0","0","0","0","0","0","1"
"2470","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24140@100","24141@100","24141@100","24141@100","24141@100","0","0","0","0","0","0","0","0","0","1"
"2471","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24142@100","24141@100","24141@100","24141@100","24141@100","0","0","0","0","0","0","0","0","0","1"
"2472","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24143@100","24141@100","24141@100","24141@100","24141@100","0","0","0","0","0","0","0","0","0","1"
"2473","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24144@100","24141@100","24141@100","24141@100","24141@100","0","0","0","0","0","0","0","0","0","1"
"2474","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24145@100","24141@100","24141@100","24141@100","24141@100","0","0","0","0","0","0","0","0","0","1"
"2475","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24146@100","24141@100","24141@100","24141@100","24141@100","0","0","0","0","0","0","0","0","0","1"
"2476","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24147@100","24141@100","24141@100","24141@100","24141@100","0","0","0","0","0","0","0","0","0","1"
"2477","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24148@100","24141@100","24141@100","24141@100","24141@100","0","0","0","0","0","0","0","0","0","1"
"2478","","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24149@100","24141@100","24141@100","24141@100","24141@100","0","0","0","0","0","0","0","0","0","1"
"2479","巨魔之都1","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25001@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2480","巨魔之都2","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25002@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2481","巨魔之都3","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25003@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2482","巨魔之都4","2","0","3","TeamLv","0","17012","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25004@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2483","巨魔之都5","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25005@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2484","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24155@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2485","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24156@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2486","巨魔之都1(精英)","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25033@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2487","巨魔之都2(精英)","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25034@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2488","巨魔之都3(精英)","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25035@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2489","巨魔之都4(精英)","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25036@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2490","巨魔之都5(精英)","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25037@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2491","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24172@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2492","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24173@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2493","诅咒之塔BOSS1","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25065@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2494","诅咒之塔BOSS2","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25066@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2495","诅咒之塔BOSS3","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25067@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2496","诅咒之塔BOSS4","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25068@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2497","诅咒之塔BOSS5","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25069@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2498","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24189@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2499","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24190@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2500","诅咒之塔1(精英)","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25097@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2501","诅咒之塔2(精英)","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25098@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2502","诅咒之塔3(精英)","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25099@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2503","诅咒之塔4(精英)","2","0","3","TeamLv","0","17012","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25100@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2504","诅咒之塔5(精英)","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25101@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2505","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24206@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2506","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24207@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2507","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24246@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2508","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24247@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2509","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24248@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2510","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24249@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2511","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24250@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2512","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24223@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2513","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24224@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2514","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24310@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2515","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24311@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2516","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24312@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2517","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24313@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2518","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24314@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2519","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24240@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2520","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24241@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2521","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24402@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2522","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24403@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2523","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24404@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2524","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24405@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2525","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24406@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2526","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24257@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2527","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24258@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2528","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24466@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2529","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24467@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2530","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24468@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2531","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24469@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2532","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24470@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2533","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24274@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2534","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24275@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2535","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24530@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2536","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24531@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2537","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24532@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2538","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24533@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2539","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24534@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2540","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24291@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2541","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24292@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2542","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24434@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2543","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24435@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2544","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24436@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2545","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24437@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2546","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24438@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2547","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24308@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2548","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24309@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2549","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24498@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2550","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24499@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2551","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24500@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2552","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24501@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2553","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24502@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2554","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24325@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2555","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24326@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2556","组队副本预留","2","0","3","TeamLv","0","","0","1","4","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24562@100","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
